,X,Y
32133,44.551666667000106,5.42055555600007
32134,43.5569444440001,5.970277778000019
32135,45.270277778,6.88666666700004
32136,45.0086111110001,6.80333333300007
32137,43.317222222000105,5.91555555600007
32138,45.9394444440001,6.93194444400007
32139,45.336388889,6.998333333000059
32140,45.462777778,7.08138888900004
32141,44.2775,6.73638888900007
32142,44.777777778,5.18611111100006
32143,46.1022222220001,6.914444444000031
32144,41.16,3.95250000000004
32145,41.1605555560001,3.9519444440000497
32146,41.159444444,3.94972222200005
32147,39.6475,2.7852777780000197
32148,39.65,2.78611111100003
32149,39.510555556,2.78611111100003
32150,39.5011111110001,2.7891666670000697
32151,41.125277778000104,3.97111111100003
32152,46.144444443999994,6.919166667000071
32153,45.5580555560001,6.91888888900007
32154,45.94055555600001,6.93083333300007
32155,44.4241666670001,6.713888889000031
32156,43.6783333330001,6.380555556000051
32157,46.096944443999995,6.913611111000019
32158,44.774166666999996,6.66888888900007
32159,43.3069444440001,5.8688888890000595
32160,43.727500000000106,6.646944444000041
32161,37.024166666999996,5.09694444400003
32162,45.404444444,6.96361111100003
32163,44.266944443999996,5.56361111100006
32164,44.6844444440001,5.29638888900007
32165,37.2283333330001,4.76305555600004
32166,45.533888888999996,6.901388889000031
32167,37.0502777780001,4.70138888900004
32168,44.6844444440001,5.29611111100007
32169,45.651111111000006,6.8791666670000495
32170,43.6805555560001,6.3788888890000495
32171,43.338888888999996,5.928888889000059
32172,46.5005555560001,7.48416666700007
32173,44.9930555560001,6.79500000000007
32174,45.105277778000094,6.81722222200005
32175,38.450277778,17.493055556000098
32176,38.402222222,17.693055555999997
32177,38.586944444000004,17.620555556000102
32178,38.632777778000005,17.611944444000102
32179,41.079444444,4.00888888900005
32180,40.867777778000104,3.18027777800006
32181,40.568333333000105,-2.54694444399996
32182,45.590277778,6.881111111000051
32183,45.59,6.8808333330000595
32184,40.568333333000105,-2.54666666699995
32185,40.524444444000004,-2.5297222219999798
32186,40.591111111,-2.52944444399998
32187,40.458333333,-2.4288888889999503
32188,40.456111111,-2.42805555599995
32189,40.457777778,-2.42722222199995
32190,40.2388888890001,-2.48972222199995
32191,41.033888889,-1.9833333329999598
32192,38.2572222220001,18.156666667
32193,38.1663888890001,18.209722222
32194,38.331388889,17.89
32195,38.354722222000106,17.8547222220001
32196,42.358333333000104,9.213333333000039
32197,40.6730555560001,7.178888889000059
32198,39.0600000000001,3.5266666670000295
32199,39.033333333,3.5252777780000297
32200,39.033888889,3.52444444400004
32201,39.033888889,3.52333333300004
32202,39.0330555560001,3.52222222200004
32203,37.6797222220001,3.39305555600004
32204,46.406944444,6.996944444000059
32205,46.199722222,7.2697222220000395
32206,40.5436111110001,-2.51222222199993
32209,44.471111111000006,6.48777777800007
32210,40.704166666999996,7.27111111100004
32211,44.6319444440001,6.43777777800005
32212,44.1322222220001,6.63750000000005
32213,40.8575000000001,7.38750000000005
32214,40.704444444,7.3541666670000705
32215,44.5352777780001,5.37055555600006
32216,39.617777778000104,6.337222222000039
32218,42.644722222,7.15361111100003
32219,38.5686111110001,3.72000000000003
32220,44.47,6.65277777800003
32221,44.656388889,6.502777778000049
32222,43.698611111000005,5.836111111000039
32223,44.031666666999996,5.66944444400002
32224,41.0550000000001,8.385833333000049
32225,43.6983333330001,5.83583333300004
32226,42.038333333000004,4.26166666700004
32227,40.7380555560001,7.44500000000005
32228,38.3019444440001,-2.02277777799998
32229,38.3513888890001,-1.97249999999997
32230,40.075,-2.8852777779999306
32231,39.7,-0.373333332999948
32232,40.58,-2.53861111099997
32233,40.8047222220001,-2.18833333299995
32234,46.085277778000005,6.91277777800002
32235,46.08055555600001,6.83583333300004
32236,46.298888889000104,6.9455555560000395
32237,40.5400000000001,-2.4605555559999703
32238,40.5411111110001,-2.4438888889999397
32239,40.530833333000004,-2.49333333299995
32240,40.5391666670001,-2.50499999999994
32241,42.8325,6.8522222220000195
32242,41.997222222000104,4.27777777800003
32243,42.832777778,6.36861111100006
32244,40.823888889,7.03527777800002
32245,40.698611111,7.41833333300002
32246,41.9944444440001,9.401111111000029
32247,42.316666667,9.23444444400008
32248,44.333888888999994,6.51777777800004
32249,39.717777778,5.351111111000019
32250,40.8080555560001,-2.2163888889999703
32251,38.294166667000106,-2.02555555599997
32252,38.4305555560001,-1.88222222199994
32253,38.4319444440001,-1.8722222219999498
32254,46.2180555560001,6.92833333300007
32255,40.5408333330001,-2.45277777799993
32256,44.4344444440001,10.177222222000099
32257,47.4725,6.894166667000039
32258,47.4716666670001,6.8891666670000395
32259,47.455277778,6.901388889000031
32260,44.438333333000095,10.1741666670001
32261,47.2386111110001,7.17916666700006
32262,44.4336111110001,10.218611111
32263,44.521111111,10.2988888890001
32264,47.4283333330001,7.18555555600005
32265,49.2897222220001,10.715833332999999
32266,49.283333333,10.6616666670001
32267,49.2341666670001,10.661111111
32268,43.8858333330001,4.12444444400006
32269,49.306388889000104,10.656944444
32270,45.525833333,7.060277778000059
32271,45.5275,7.06000000000006
32272,42.315555556,9.24333333300007
32273,45.270833333,8.093055556000019
32274,44.210277778000005,6.57638888900004
32275,42.831388889,6.601111111000019
32277,44.6138888890001,5.1588888890000195
32278,42.833888889,7.083888889000041
32279,40.6097222220001,7.200555556000039
32280,42.278888889,7.08361111100004
32281,43.6983333330001,5.83361111100004
32282,39.8686111110001,6.34222222200003
32283,44.103333333000094,5.60888888900007
32284,43.028611111000004,6.14194444400005
32285,44.679444444000104,6.47527777800002
32286,37.1702777780001,4.86861111100006
32287,43.5611111110001,8.194722222000049
32288,37.1700000000001,4.86805555600006
32290,49.341388888999994,10.585277778
32291,49.4408333330001,10.6838888890001
32292,6.022500000000041,18.891666667
32293,50.174722222000106,10.3125000000001
32294,50.225555556000096,10.245555556000099
32295,44.4208333330001,6.591388889000031
32296,44.4,6.60805555600007
32297,44.4275000000001,6.60805555600007
32298,42.434722222000104,6.408055556000019
32299,44.410833333,5.491388889000059
32300,44.414444444,6.60750000000007
32301,38.8705555560001,3.70750000000004
32302,45.610000000000106,7.05694444400007
32303,42.671944444000104,6.87361111100006
32304,38.6030555560001,3.70666666700004
32305,40.670555556000096,7.3900000000000405
32306,40.361388889000104,4.096944444000029
32307,40.3608333330001,4.09638888900002
32308,40.3608333330001,4.09472222200003
32309,46.222222222,6.927777778000059
32310,43.5608333330001,8.194444444000059
32311,46.408611111000006,7.1061111110000805
32312,50.2252777780001,10.2438888890001
32313,50.225833333000004,10.2438888890001
32314,50.2261111110001,10.2438888890001
32315,50.225555556000096,10.2447222220001
32316,50.2266666670001,10.2441666670001
32317,50.223611111000096,10.2436111110001
32318,50.050000000000104,10.4766666670001
32319,50.049722222000106,10.4763888890001
32320,50.2261111110001,10.2427777780001
32321,50.227777778000096,10.3088888890001
32322,50.006666667,10.4900000000001
32323,50.006666667,10.489722222000099
32324,44.907777778,9.522777778000028
32325,44.17000000000011,6.68861111100006
32326,41.9813888890001,9.405277778000029
32327,44.6116666670001,5.25500000000005
32328,44.6311111110001,6.438333333000059
32329,36.3730555560001,4.92138888900007
32330,44.4786111110001,10.351944443999999
32331,44.2561111110001,10.4208333330001
32333,38.3025000000001,-2.02249999999998
32334,42.408611111,8.92750000000007
32335,43.1319444440001,8.484166667000071
32336,43.071666666999995,8.29916666700007
32337,48.4813888890001,8.405555556000019
32338,47.44388888899999,6.98194444400002
32339,44.342222222,10.363611111000099
32340,47.4475,6.82388888900005
32341,47.4433333330001,6.84777777800002
32342,47.446666666999995,6.81777777800005
32343,49.8119444440001,10.5638888890001
32344,48.739166667000106,10.213333333
32345,49.079722222,10.261111111
32346,45.093333333000004,9.422222222000071
32347,49.057500000000104,10.2527777780001
32348,48.779166667,10.201111111
32349,49.063888889000104,10.267222222000001
32350,50.2394444440001,10.1747222220001
32351,50.239166667000106,10.204722222000001
32352,50.2386111110001,10.205555556
32353,50.2444444440001,10.206666667
32354,50.2441666670001,10.208888888999999
32355,50.243888889000104,10.209166667
32356,50.233055556000096,10.2511111110001
32357,50.2327777780001,10.2516666670001
32358,50.2305555560001,10.2675
32359,50.225555556000096,10.2430555560001
32360,44.708888888999994,6.42222222200007
32361,41.6605555560001,5.99666666700006
32363,44.57000000000011,10.2305555560001
32364,37.082777778,20.096111111
32366,36.1319444440001,21.770277778
32367,43.5388888890001,5.921944444000079
32368,44.686666667000104,7.038611111000019
32369,44.9091666670001,6.27166666700003
32370,41.981666667000106,9.40500000000003
32371,44.022777778000005,5.67138888900007
32372,43.206388888999996,5.96305555600003
32373,43.4163888890001,5.92944444400007
32374,44.326666667,6.69611111100005
32375,44.463611111000006,6.77944444400003
32376,41.265555556,7.32944444400005
32377,45.465277778,7.1291666670000495
32378,43.6711111110001,6.23777777800007
32379,40.451111110999996,6.88750000000005
32380,45.640555556,6.8791666670000495
32381,37.1775000000001,4.7291666670000705
32382,44.6886111110001,7.01250000000005
32383,45.217777778,6.89555555600003
32384,43.411944444,5.962222222000039
32385,43.546944444000104,5.49555555600006
32386,43.721388888999996,5.845555556000019
32387,36.504166667,5.003611111000049
32388,44.737222222000106,6.45361111100004
32389,44.35750000000011,6.5536111110000705
32390,44.508888889,10.2316666670001
32391,44.3511111110001,10.370555556000099
32392,44.557500000000104,10.2288888890001
32393,48.88555555600001,10.6247222220001
32394,44.349444444,10.3797222220001
32395,44.137222222,10.4900000000001
32396,48.9080555560001,10.614166667000099
32397,44.0619444440001,10.5325
32399,44.328055556,10.3766666670001
32400,44.2972222220001,10.4025
32401,48.6602777780001,10.6733333330001
32402,44.0566666670001,10.523055556000001
32403,44.0572222220001,10.4408333330001
32404,44.3027777780001,10.4025
32405,44.143611111000006,10.525833333
32406,38.3125000000001,17.8622222220001
32407,38.393333333,17.844444444
32408,38.393888889,17.858888889000102
32409,44.442777778,6.781666667000019
32410,41.900277778,5.24833333300006
32411,44.745277778000094,5.226111111000019
32412,44.1144444440001,5.60916666700007
32413,41.769166667,9.37583333300006
32414,43.705,5.825555556000039
32415,36.8727777780001,5.01777777800004
32416,36.845,6.2177777780000305
32417,44.7916666670001,5.184444444000059
32418,43.5775,5.915000000000019
32419,43.473611111000004,5.96472222200003
32420,44.639166667,6.298055556000071
32421,44.4241666670001,6.781388889000031
32423,44.773888889,5.10888888900007
32424,40.403333333,6.9416666670000495
32425,36.533888889,5.1250000000000595
32426,44.466111111000004,6.6250000000000595
32428,44.544166667000106,6.60333333300002
32429,44.599166667000105,5.32888888900004
32430,44.4475,6.51194444400005
32431,44.6166666670001,6.63666666700004
32432,44.26388888899999,6.986666667000071
32433,44.5438888890001,6.60305555600007
32434,44.6163888890001,6.63638888900005
32435,43.6244444440001,6.52833333300003
32436,44.4575,6.52833333300003
32437,44.871666667000106,5.06166666700005
32438,44.5941666670001,5.37805555600005
32439,43.5458333330001,6.49472222200006
32440,43.6252777780001,6.52805555600003
32441,45.775555556,6.886111111000051
32442,44.7380555560001,5.252777778000049
32443,44.340833333,6.586111111000039
32444,44.148055556,5.235833333000071
32445,44.44055555600001,6.86916666700006
32446,42.829722222,7.6666666670000705
32447,45.320833333000095,6.549722222000071
32448,38.4286111110001,17.903888889
32449,43.427222222000104,5.96722222200003
32450,43.229722222000106,5.98388888900007
32451,44.325555556000005,6.76722222200004
32452,43.5722222220001,5.933888889000059
32453,43.323888888999996,5.96694444400003
32454,45.423333333000095,7.0666666670000495
32455,42.5363888890001,7.0666666670000495
32457,44.716388888999994,6.31444444400006
32458,40.656111111,7.497777778000059
32459,44.513055556000005,6.60805555600007
32460,42.973333333,5.974722222000031
32461,43.561666667000104,5.924722222000071
32462,44.714722222,6.04138888900007
32463,44.9208333330001,6.29111111100002
32464,43.8105555560001,5.77444444400004
32465,44.1105555560001,6.69111111100005
32466,44.6347222220001,6.54083333300002
32467,40.341388889,6.623888889000059
32468,44.1344444440001,5.223888889000019
32469,44.5019444440001,6.523611111000039
32470,44.856666667000106,5.07361111100005
32471,44.4575,6.523611111000039
32472,44.391944443999996,6.573611111000051
32473,43.4494444440001,5.949722222000049
32474,44.576666667,6.59472222200003
32475,43.42000000000011,5.92750000000007
32476,44.745000000000104,5.22750000000002
32477,44.647222221999996,5.30222222200007
32478,44.159722222,6.75194444400006
32479,45.330833333,7.018611111000039
32480,44.243333333000095,6.568611111000051
32481,44.424722222000106,6.783055556000019
32482,43.552222222000104,6.532777778000019
32483,44.771111111,5.1161111110000705
32484,45.4113888890001,7.060833333000059
32485,41.1969444440001,7.343888889000031
32486,42.345277778,5.07722222200005
32487,43.5725,5.93500000000006
32488,44.200833333,5.585000000000041
32489,38.4625,-1.7619444439999399
32490,40.8425,4.12333333300006
32491,40.834722221999996,4.10527777800007
32492,40.834444444,4.10472222200002
32493,40.834166667,4.10305555600007
32494,41.831666667,9.44777777800005
32496,44.6105555560001,7.29027777800007
32497,41.637222222,5.956666667000039
32498,44.708333333,6.42333333300007
32499,44.6172222220001,6.6400000000000405
32500,41.971388889,9.40666666700002
32501,44.094444444,5.60638888900007
32502,44.4425000000001,6.7808333330000305
32504,44.599444444,6.647500000000041
32505,44.4275000000001,6.780555556000019
32506,37.896111110999996,4.81388888900005
32507,36.9200000000001,5.23972222200007
32508,36.458055556,4.97277777800002
32509,44.483055556000096,6.61361111100007
32510,44.4819444440001,6.61361111100007
32511,40.8027777780001,7.346944444000031
32512,41.773333333000004,9.36361111100007
32513,42.769722222,6.205555556000039
32514,40.826666667,7.48888888900007
32515,44.7986111110001,5.13500000000005
32516,43.9113888890001,5.7016666670000395
32517,44.200555556000005,6.78250000000003
32518,36.9316666670001,5.01555555600004
32519,44.442777778,6.781944444000031
32520,43.902777778,6.24361111100006
32521,42.703888889,6.276944444000041
32522,44.370000000000104,6.8600000000000705
32523,42.9450000000001,6.1100000000000705
32524,44.769166667,5.15138888900003
32525,42.568055556,5.218055556000019
32526,41.6247222220001,9.41805555600007
32527,43.2305555560001,5.984444444000079
32528,43.427222222000104,5.9677777780000305
32529,44.9969444440001,5.26527777800004
32530,40.8775000000001,4.09388888900003
32531,40.149722222,3.8600000000000696
32532,40.1650000000001,3.80444444400007
32533,40.1647222220001,3.80444444400007
32534,39.9161111110001,3.7519444440000598
32535,39.066666667,3.53222222200003
32536,39.0330555560001,3.5252777780000297
32537,41.482222222000104,18.883055556
32538,41.458888889,18.486944444000102
32539,41.475555556000096,18.4366666670001
32540,40.590555556,-2.53027777799997
32541,40.592222222,-2.5297222219999798
32542,40.555277778000104,-2.52749999999997
32543,40.582222222,-2.51055555599993
32544,42.281944444000004,17.7347222220001
32554,48.870277778000094,9.953333333000051
32555,40.531111111,-2.4924999999999504
32556,40.553333333000104,-2.5255555559999703
32557,40.574166667,-2.54305555599996
32558,40.535833333,-2.49305555599994
32559,40.5525000000001,-2.52499999999998
32560,40.318333333000105,-2.5244444439999305
32561,42.3161111110001,17.6116666670001
32562,41.5725,18.209444444000003
32563,39.411111111,2.78277777800002
32564,39.84,-3.21888888899997
32565,40.496666667000106,20.379166667
32566,40.471388889,20.315833333000104
32568,41.1786111110001,19.278611111
32569,40.042222222000106,20.328611111
32570,41.013055556,20.258888889
32572,40.325555556,20.2922222220001
32573,39.958888889,20.758888889
32574,40.536666667000105,19.975555556000103
32575,40.6058333330001,20.325555555999998
32576,44.6755555560001,25.1755555560001
32577,46.6788888890001,9.96388888900003
32578,44.351944444,10.371666667000099
32579,44.3516666670001,10.371111111000099
32580,44.346388888999996,10.3616666670001
32581,44.063333333000095,10.5050000000001
32582,43.8869444440001,4.12138888900006
32583,44.0636111110001,10.5019444440001
32584,44.063888889000104,10.5019444440001
32585,39.945277778000005,21.1897222220001
32586,41.092222222,19.555833333000102
32587,40.758888889,19.922500000000102
32588,37.2952777780001,25.055833333000102
32589,43.1897222220001,26.3702777780001
32591,48.894722222,10.0669444440001
32592,48.8325,9.849722222000029
32593,48.831111111000006,9.84888888900002
32594,47.3538888890001,8.47944444400002
32595,43.657222222,4.833611111000041
32596,40.544722222000104,-2.52722222199998
32597,44.075833333,10.4997222220001
32598,44.076111111,10.4997222220001
32601,44.254722222000105,10.263055556
32602,44.090555556000005,10.533055556
32603,44.154444444,10.523333333
32604,49.4352777780001,10.690555556
32605,44.063333333000095,10.506666667000001
32606,44.267777778,10.4308333330001
32607,44.26805555600001,10.4280555560001
32608,44.268333333,10.427777778000099
32609,48.833611111,9.86055555600007
32610,45.60000000000011,3.3769444440000598
32611,48.895555556000005,10.076388889
32612,48.829166666999996,9.85888888900007
32613,48.46,8.40500000000003
32614,48.895555556000005,10.088055556
32615,48.895277778,10.0694444440001
32616,44.7852777780001,10.1811111110001
32617,48.896666667,10.393888889
32618,44.9436111110001,9.767777778000038
32621,49.3638888890001,7.64138888900004
32622,50.2266666670001,10.241388889000099
32624,44.985000000000106,10.384166667
32625,50.213333333,10.216666667
32626,50.239722222000104,10.1719444440001
32628,49.341944444,10.7502777780001
32629,50.1661111110001,10.4
32630,50.209166667,10.2975000000001
32631,50.167777778000094,10.386111111
32632,50.1797222220001,10.3572222220001
32633,50.262777778,10.0086111110001
32634,50.261111111000005,10.004166667
32635,50.235000000000106,10.1719444440001
32636,50.239722222000104,10.1741666670001
32637,44.063333333000095,10.506388889
32638,44.0630555560001,10.506388889
32639,40.268888889,3.83611111100004
32641,44.389722221999996,6.79222222200002
32642,41.571666666999995,9.391944444000051
32643,40.662777778000105,7.741388889000059
32644,44.3536111110001,5.540000000000019
32645,44.338333333,5.59000000000003
32646,44.329722222,6.7897222220000195
32648,41.773055555999996,4.46944444400003
32649,40.78,7.33555555600003
32650,45.460277778000005,7.469166667000019
32651,45.375833333000095,7.90055555600003
32652,41.699722222,9.433055556000062
32653,45.274722222,8.13138888900005
32654,49.093611111,10.683055556000099
32655,49.067777778,10.6827777780001
32656,46.172500000000106,8.295555556000071
32657,49.07000000000011,10.6780555560001
32659,49.111388889000104,10.710555556000001
32660,49.085555556,10.7252777780001
32661,49.087777778,10.724722222
32662,40.3211111110001,3.8944444440000403
32663,40.8719444440001,3.52472222200004
32664,40.3002777780001,2.85138888900002
32665,49.071666666999995,10.6733333330001
32666,40.5463888890001,20.014444444000002
32667,40.0033333330001,21.533055556
32668,41.145555556,19.598888889
32669,41.2300000000001,19.4975000000001
32670,38.771666667,23.775833333
32671,40.6058333330001,20.025555556
32672,40.6150000000001,21.342222222
32673,44.2225,25.208888889
32674,40.775555556,19.908888889
32675,40.536666667000105,20.608888889000102
32676,41.345277778,26.742222222000102
32677,49.0725,10.6700000000001
32678,46.325833333,8.23444444400008
32679,49.13138888899999,10.7225
32680,49.099444444,10.6877777780001
32681,49.1375,10.723611111
32682,49.07305555600001,10.6713888890001
32683,42.075555556,28.008888889
32684,44.7225,25.142222221999997
32685,44.4922222220001,24.908888889
32686,39.945277778000005,20.758888889
32687,44.408888888999996,25.523333333000004
32688,40.523055555999996,20.023055556
32689,41.145277778,19.5563888890001
32690,44.4786111110001,25.2225
32691,41.1758333330001,19.470555556
32692,38.8727777780001,23.920277778000102
32693,37.967222222,18.2494444440001
32694,44.6936111110001,5.2311111110000805
32695,41.695555556,9.46277777800003
32696,49.0711111110001,10.673611111000099
32697,48.904444444,10.615833333000099
32698,48.903888888999994,10.615277778000099
32703,37.8577777780001,18.292500000000103
32704,36.154166667,18.288888889000102
32705,38.1769444440001,18.205277778
32716,43.2444444440001,3.8080555560000597
32717,44.1369444440001,10.3719444440001
32718,43.881666667,4.1200000000000605
32719,44.2725,10.400277778
32720,48.901944443999994,10.566666667
32721,36.5569444440001,18.345833332999998
32722,36.350277778000105,18.272777778
32723,40.590555556,-2.5288888889999703
32724,44.3197222220001,10.248611111000098
32725,49.490555556000096,7.761111111000051
32726,49.776111111000006,7.96500000000003
32727,49.7863888890001,8.21611111100003
32728,49.1744444440001,10.6808333330001
32729,44.209444444,26.395833333000002
32730,41.4286111110001,18.6286111110001
32731,44.075555556000005,26.428611111000098
32732,44.2619444440001,21.2619444440001
32733,38.763888889,23.744444444000102
32734,49.200277778,10.7586111110001
32735,48.9169444440001,10.633333333000099
32736,49.3119444440001,10.783055555999999
32737,49.341388888999994,10.7491666670001
32738,49.31555555600001,10.781944444
32739,50.1602777780001,10.39
32740,50.1983333330001,10.3063888890001
32741,49.835,8.152777778000031
32742,43.896388888999994,4.13416666700004
32743,44.461944444,10.364166667000099
32744,46.285833333,7.4891666670000605
32745,45.4980555560001,6.915000000000019
32746,40.868888889000104,3.18277777800006
32747,49.3144444440001,10.781666667
32748,49.300277778000094,10.798055556000099
32749,48.8975,10.596944444
32750,49.307500000000104,10.7936111110001
32751,49.3069444440001,10.792222222000001
32752,47.1694444440001,9.92388888900007
32753,49.31555555600001,10.790555556000099
32754,49.3113888890001,10.789444444
32755,48.493888889000104,8.40583333300003
32756,49.271666667,10.817777778
32757,49.272777778000005,10.817222222000101
32758,44.25000000000011,10.222222222000001
32759,47.6580555560001,7.14388888900004
32760,47.6041666670001,7.136111111000051
32761,47.654444444,7.124444444000059
32762,47.650277778,7.146388889000041
32763,47.6205555560001,7.13361111100005
32764,43.565000000000104,25.7980555560001
32765,39.957222222,21.4805555560001
32766,40.0483333330001,20.599722222
32767,40.4425000000001,20.245833333000103
32768,43.1897222220001,26.5119444440001
32769,43.523055556,26.145277778
32770,40.510277778,20.242777778000104
32771,40.9369444440001,19.742222222000102
32772,40.886666667,19.8755555560001
32773,42.023055555999996,27.758888889
32774,42.958888888999994,25.992222222000102
32775,44.258888889,25.708888889
32776,43.516666666999996,26.8088888890001
32777,42.781666666999996,25.842222221999997
32778,43.8088888890001,26.3088888890001
32779,40.7366666670001,19.873611111000102
32780,44.075555556000005,26.406666667
32781,43.842222222,26.055833333000102
32782,40.3488888890001,20.3044444440001
32783,40.0452777780001,20.600555556000103
32784,49.266666666999996,10.8019444440001
32785,49.7938888890001,10.433611111000099
32786,47.4380555560001,7.18222222200006
32787,44.0725,10.45
32788,44.317777778,10.408888889
32789,44.5525000000001,10.355833333
32790,47.6961111110001,7.18861111100006
32791,47.4391666670001,7.1813888890000595
32792,44.5555555560001,10.3563888890001
32793,45.398333333000004,6.09861111100003
32794,36.967222222,5.06500000000005
32795,45.9794444440001,7.321944444000049
32796,42.7938888890001,9.35500000000008
32797,44.466111111000004,10.3702777780001
32798,36.768888889,18.5669444440001
32799,36.453888889,18.326944444000002
32800,45.8122222220001,6.83750000000003
32801,45.817222222000105,6.74722222200006
32802,45.816666667,6.74722222200006
32803,46.34,7.39722222200004
32806,38.888888889,23.963888889
32807,44.5527777780001,10.3516666670001
32809,44.42000000000011,10.383888889
32810,44.3052777780001,10.278055556
32811,44.380277778,10.370555556000099
32812,44.0525000000001,10.47
32813,44.149722222,10.4275000000001
32814,47.4138888890001,10.7405555560001
32817,47.945555556,7.351111111000019
32818,46.224166667000105,6.92944444400007
32819,46.3325,7.47944444400002
32820,46.299722222000106,6.945833333000049
32821,45.400833333,7.02916666700003
32822,45.953055556,6.91944444400002
32823,46.330833333,6.93611111100006
32824,45.401111111000006,7.028888889000031
32825,45.401111111000006,7.02861111100003
32826,45.458333333,6.702222222000049
32827,40.278055556,14.085277778
32830,45.6144444440001,6.88500000000005
32831,46.067777778,7.495277778000059
32832,46.3808333330001,6.961111111000039
32833,45.963888888999996,7.31777777800005
32834,46.328333333,6.9516666670000395
32835,46.514166667,7.461111111000039
32836,46.349166667000105,6.927222222000071
32837,38.6136111110001,3.79388888900007
32843,47.5452777780001,7.05027777800007
32844,47.544722222000104,7.07277777800005
32845,47.519444443999994,7.073611111000051
32846,47.634166666999995,7.18416666700006
32847,47.6055555560001,7.161944444000031
32848,47.5555555560001,7.07527777800004
32849,44.34,10.1866666670001
32850,44.3555555560001,10.2475000000001
32851,47.633333333000095,7.18083333300007
32852,47.6030555560001,7.16166666700008
32853,40.224166667000105,14.226666667000101
32854,46.445555556,7.39333333300004
32855,40.3000000000001,14.2500000000001
32857,45.6972222220001,7.34166666700003
32858,36.9413888890001,18.7411111110001
32859,44.2569444440001,15.494444444000099
32860,46.262222222,7.49083333300007
32861,46.6138888890001,7.4572222220000395
32862,45.458333333,6.92388888900007
32863,45.956388888999996,6.91638888900007
32864,46.180000000000106,6.923611111000071
32865,46.019444443999994,6.92333333300007
32866,45.7225,7.040000000000019
32867,45.533611111000006,6.73277777800007
32868,46.338611111000006,7.48277777800007
32869,45.396944444,6.09916666700008
32870,45.955277778,6.91555555600007
32871,45.550277778000094,6.81555555600005
32872,49.7550000000001,7.96750000000003
32913,38.8008333330001,5.585000000000041
32914,37.337777778,5.06805555600005
32915,42.150833333,9.28444444400003
32916,40.8550000000001,7.234444444000079
32917,42.545555556000096,9.267222222000038
32918,39.954444444,4.13388888900005
32919,38.954444444,4.13388888900005
32920,39.351944444000004,5.668055556000071
32921,40.575555556,7.13250000000005
32922,42.490833333000104,9.329722222000038
32923,43.1972222220001,5.995833333000059
32924,42.403888889,9.09472222200003
32925,39.519722222,7.7936111110000805
32926,38.991944444000104,5.44277777800005
32928,42.035,9.78222222200003
32929,40.5466666670001,7.08194444400004
32930,38.829166666999996,5.565277778000049
32931,42.296944444000104,9.26500000000004
32932,42.2,9.79833333300007
32933,40.6213888890001,7.18055555600006
32935,40.1797222220001,6.913333333000031
32936,42.5508333330001,9.06333333300006
32937,36.929444444000104,5.01333333300005
32938,43.180000000000106,5.996388889000059
32939,40.505555556,7.27583333300004
32941,38.898611111,5.4683333330000305
32957,43.417222222000106,9.959166667000028
32958,43.4261111110001,9.97833333300002
32961,35.9202777780001,21.086944444
32975,43.596388888999996,15.711111111
32977,43.7933333330001,15.6933333330001
32978,43.690000000000104,15.770277777999999
32979,43.797500000000106,15.6833333330001
32980,49.075833333,10.6688888890001
32981,49.0725,10.6702777780001
32982,37.511388889,1.06805555600005
32983,43.75305555600001,15.6911111110001
32984,43.649166666999996,15.712222222000001
32985,42.6913888890001,9.440000000000051
32986,42.2950000000001,9.22305555600008
32987,39.66,6.17500000000007
32988,41.9811111110001,9.02305555600003
32989,38.904444444,5.539444444000031
32990,42.328888889,9.27250000000004
32991,37.9738888890001,4.12250000000006
32992,38.8055555560001,5.588888889000031
32993,40.1688888890001,6.88888888900004
32994,42.702777778000005,9.521666667000028
32995,42.1236111110001,9.78805555600007
32996,41.898055555999996,9.28777777800008
32998,42.170833333000104,9.23750000000007
32999,37.7238888890001,4.25500000000005
33000,37.460277778000005,5.0038888890000495
33003,39.7927777780001,7.62055555600006
33004,42.281111111,9.341666667000029
33005,37.268611111,4.8750000000000595
33006,40.216944444,7.6913888890000495
33007,42.4436111110001,9.19027777800005
33008,39.1805555560001,4.52055555600003
33009,42.3152777780001,9.22027777800002
33010,38.8025000000001,5.58694444400004
33014,42.343055555999996,9.186111111000061
33016,39.489166667000106,5.45194444400005
33017,38.7991666670001,5.58527777800003
33018,38.8275,5.5683333330000595
33019,42.0427777780001,9.98500000000007
33027,43.813888889000104,10.653888889
33028,44.3516666670001,9.77750000000003
33029,44.017222222,9.76916666700004
33030,44.040277778000096,9.80027777800007
33031,44.780277778,10.0380555560001
33032,44.1722222220001,10.058055556000099
33033,44.016388889,9.742777778000061
33034,44.8083333330001,10.0097222220001
33035,44.264166667,9.96583333300003
33036,35.9150000000001,21.096944444000002
33044,37.5561111110001,0.885833333000051
33061,43.6666666670001,15.8772222220001
33062,44.1211111110001,10.3233333330001
33063,37.5613888890001,-3.49027777799995
33064,37.3819444440001,-3.6249999999999396
33067,42.972222222,2.42138888900007
33068,42.285,2.3366666670000296
33072,36.902777778,0.564166667000052
33073,43.0036111110001,2.87000000000006
33099,36.919166667000106,0.595277778000025
33104,44.331388888999996,10.323611111
33106,43.4847222220001,10.309722222000099
33107,44.4202777780001,9.97416666700008
33108,44.1130555560001,10.3150000000001
33109,44.101944444,10.330833333
33110,44.1002777780001,10.328055556
33111,44.100833333000004,10.3275
